make,model,variant,year,age,engine_cc,transmission,fuel_type,mileage_km,registered_city,bonnet,roof,trunk,front_left_door,front_right_door,rear_left_door,rear_right_door,front_left_fender,front_right_fender,rear_left_fender,rear_right_fender,pieces_paint_no_putty,pieces_with_putty,pieces_replaced,total_pieces_damaged,seals_intact,accidental,is_total_genuine,price_in_lacs,price_pkr
Honda,Civic,Oriel 1.5 Turbo (11th Gen),2023,1,1500,Automatic,Petrol,28866,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,76.4,7640000
Toyota,Hilux,Revo Rocco,2022,2,2800,Automatic,Diesel,29073,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,132.85,13285000
KIA,Picanto,Automatic,2022,2,1000,Automatic,Petrol,45538,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,31.2,3120000
KIA,Picanto,Automatic,2024,0,1000,Automatic,Petrol,6309,Rawalpindi,putty,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,1,1,0,2,1,0,0,31.45,3145000
Toyota,Prado,TX 2.7,2012,12,2700,Automatic,Petrol,131566,Sialkot,putty,genuine,putty,touchup_no_putty,touchup_no_putty,putty,putty,putty,putty,putty,putty,2,8,0,10,1,0,0,86.9,8690000
Suzuki,Mehran,VXR,2018,6,800,Manual,Petrol,62267,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,8.0,800000
Toyota,Prado,TX 2.7,2015,9,2700,Automatic,Petrol,121395,Lahore,putty,genuine,putty,putty,putty,replaced,touchup_no_putty,putty,genuine,putty,touchup_no_putty,2,6,1,9,1,0,0,100.45,10045000
Toyota,Prado,TX 2.7,2018,6,2700,Automatic,Petrol,86200,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,181.85,18185000
Suzuki,Swift (Old),DLX 1.3,2019,5,1300,Manual,Petrol,80479,Lahore,putty,genuine,putty,putty,replaced,putty,replaced,putty,putty,putty,touchup_no_putty,1,7,2,10,1,0,0,9.35,935000
Suzuki,Cultus,VXL,2018,6,1000,Manual,Petrol,68651,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,30.0,3000000
Suzuki,Alto,VXL AGS,2022,2,660,Automatic,Petrol,27362,Lahore,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,2,0,0,2,1,0,0,26.3,2630000
Honda,City,1.3 i-VTEC,2012,12,1300,Manual,Petrol,160463,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,putty,genuine,genuine,putty,0,2,0,2,1,0,0,16.9,1690000
Suzuki,Cultus (Old),Euro II,2013,11,1000,Manual,Petrol,98114,Sialkot,touchup_no_putty,putty,touchup_no_putty,touchup_no_putty,replaced,putty,putty,putty,replaced,replaced,putty,3,5,3,11,1,0,0,8.0,800000
Hyundai,Tucson,AWD,2020,4,2000,Automatic,Petrol,50728,Islamabad,genuine,touchup_no_putty,genuine,genuine,putty,genuine,putty,genuine,putty,genuine,genuine,1,3,0,4,1,0,0,59.25,5925000
Honda,Vezel,Hybrid Z,2020,4,1500,Automatic,Hybrid,49219,Sialkot,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,1,0,0,1,1,0,0,40.55,4055000
Suzuki,Swift,GLX CVT,2024,0,1200,Automatic,Petrol,3104,Rawalpindi,putty,genuine,touchup_no_putty,putty,touchup_no_putty,putty,touchup_no_putty,replaced,replaced,putty,putty,3,5,2,10,1,0,0,28.25,2825000
Toyota,Corolla,GLi 1.3 Automatic,2015,9,1300,Automatic,Petrol,127430,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,26.45,2645000
KIA,Picanto,Automatic,2023,1,1000,Automatic,Petrol,11058,Lahore,touchup_no_putty,touchup_no_putty,putty,replaced,replaced,putty,putty,replaced,touchup_no_putty,putty,genuine,3,4,3,10,0,1,0,14.25,1425000
Daihatsu,Cuore,CX Eco,2006,18,800,Manual,Petrol,247375,Peshawar,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,4.5,450000
Honda,City,i-DSI 1.3,2004,20,1300,Manual,Petrol,231766,Peshawar,genuine,genuine,genuine,genuine,genuine,genuine,putty,genuine,genuine,putty,touchup_no_putty,1,2,0,3,1,0,0,8.0,800000
Honda,Vezel,Hybrid Z,2014,10,1500,Automatic,Hybrid,135945,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,1,0,0,1,1,0,0,27.45,2745000
Suzuki,Swift (Old),DLX 1.3,2012,12,1300,Manual,Petrol,127456,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,13.6,1360000
Daihatsu,Cuore,CX Eco,2006,18,800,Manual,Petrol,279136,Karachi,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,4.3,430000
Nissan,Dayz,Highway Star,2019,5,660,Automatic,Petrol,89822,Multan,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,19.65,1965000
Suzuki,Swift (Old),DLX 1.3,2014,10,1300,Manual,Petrol,140947,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,14.6,1460000
Suzuki,Alto,VXR,2021,3,660,Manual,Petrol,36465,Peshawar,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,genuine,3,0,0,3,1,0,0,20.4,2040000
Toyota,Corolla,Altis Grande 1.8,2016,8,1800,Automatic,Petrol,101686,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,46.0,4600000
Toyota,Vitz,F 1.0,2013,11,1000,Automatic,Petrol,161746,Lahore,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,putty,genuine,genuine,genuine,genuine,1,1,0,2,1,0,0,15.15,1515000
Honda,Civic,Oriel 1.5 Turbo (11th Gen),2022,2,1500,Automatic,Petrol,32540,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,1,0,0,1,1,0,0,82.0,8200000
Suzuki,Cultus,Auto Gear Shift,2020,4,1000,Automatic,Petrol,75928,Rawalpindi,genuine,genuine,genuine,putty,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,2,1,0,3,1,0,0,29.8,2980000
Honda,Civic,Reborn 1.8 Prosmatec,2007,17,1800,Automatic,Petrol,203935,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,11.25,1125000
Honda,Civic,Rebirth 1.8 VTi Oriel,2012,12,1800,Automatic,Petrol,151122,Lahore,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,20.75,2075000
Honda,City,i-DSI 1.3,2007,17,1300,Manual,Petrol,227858,Islamabad,touchup_no_putty,genuine,putty,putty,putty,putty,putty,putty,putty,genuine,putty,1,8,0,9,1,0,0,8.0,800000
Toyota,Hilux,Revo Rocco,2024,0,2800,Automatic,Diesel,4462,Islamabad,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,touchup_no_putty,genuine,3,0,0,3,1,0,0,157.35,15735000
Hyundai,Tucson,AWD,2022,2,2000,Automatic,Petrol,27448,Unregistered,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,73.95,7395000
Toyota,Prado,TX 2.7,2020,4,2700,Automatic,Petrol,67685,Rawalpindi,genuine,genuine,touchup_no_putty,putty,replaced,touchup_no_putty,putty,putty,touchup_no_putty,touchup_no_putty,putty,4,4,1,9,1,0,0,138.9,13890000
Suzuki,Mehran,VXR,2009,15,800,Manual,Petrol,170607,Islamabad,putty,replaced,replaced,putty,replaced,replaced,putty,putty,putty,putty,putty,0,7,4,11,1,1,0,3.8,380000
Hyundai,Tucson,AWD,2021,3,2000,Automatic,Petrol,36879,Lahore,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,74.55,7455000
Toyota,Prius,1.8 S,2012,12,1800,Automatic,Hybrid,194399,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,26.55,2655000
Honda,City,Aspire 1.5 Prosmatec,2014,10,1500,Automatic,Petrol,140378,Lahore,genuine,genuine,genuine,putty,putty,genuine,putty,genuine,genuine,genuine,genuine,0,3,0,3,1,0,0,22.3,2230000
Honda,City,Aspire 1.5 Prosmatec,2019,5,1500,Automatic,Petrol,69103,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,1,0,0,1,1,0,0,29.8,2980000
Daihatsu,Cuore,CX Eco,2006,18,800,Manual,Petrol,215477,Peshawar,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,3,0,0,3,1,0,0,4.7,470000
Hyundai,Sonata,2.5,2022,2,2500,Automatic,Petrol,30692,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,1,0,0,1,1,0,0,91.85,9185000
Suzuki,Alto,VXR,2021,3,660,Manual,Petrol,58315,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,20.5,2050000
Honda,Civic,Oriel 1.5 Turbo (11th Gen),2022,2,1500,Automatic,Petrol,12449,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,touchup_no_putty,2,0,0,2,1,0,0,82.7,8270000
Suzuki,Wagon R,VXL,2016,8,1000,Manual,Petrol,85526,Multan,putty,genuine,touchup_no_putty,putty,putty,replaced,putty,putty,putty,touchup_no_putty,touchup_no_putty,3,6,1,10,1,0,0,13.6,1360000
Hyundai,Elantra,GLS 2.0,2022,2,2000,Automatic,Petrol,36610,Lahore,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,59.3,5930000
Honda,City,1.5 Aspire CVT (New Shape),2023,1,1500,Automatic,Petrol,10963,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,putty,genuine,putty,genuine,genuine,0,2,0,2,1,0,0,52.5,5250000
Suzuki,Swift (Old),DLX 1.3,2020,4,1300,Manual,Petrol,64993,Karachi,replaced,touchup_no_putty,touchup_no_putty,putty,touchup_no_putty,putty,putty,touchup_no_putty,replaced,putty,putty,4,5,2,11,0,1,0,8.0,800000
Suzuki,Swift (Old),DLX 1.3,2011,13,1300,Manual,Petrol,118794,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,13.05,1305000
KIA,Sportage,AWD,2020,4,2000,Automatic,Petrol,60538,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,68.25,6825000
Suzuki,Cultus,VXL,2019,5,1000,Manual,Petrol,57678,Islamabad,replaced,putty,putty,putty,replaced,putty,genuine,putty,replaced,replaced,putty,0,6,4,10,1,1,0,11.75,1175000
Honda,Civic,RS Turbo 1.5,2017,7,1500,Automatic,Petrol,97359,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,1,0,0,1,1,0,0,44.95,4495000
Toyota,Corolla,GLi 1.3,2014,10,1300,Manual,Petrol,132686,Rawalpindi,putty,genuine,genuine,putty,genuine,putty,putty,genuine,genuine,genuine,genuine,0,4,0,4,1,0,0,18.2,1820000
Honda,BR-V,i-VTEC S,2017,7,1500,Automatic,Petrol,69496,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,32.25,3225000
Toyota,Yaris,ATIV 1.3 CVT,2020,4,1300,Automatic,Petrol,53787,Lahore,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,3,0,0,3,1,0,0,38.1,3810000
Honda,Civic,RS Turbo 1.5,2018,6,1500,Automatic,Petrol,70367,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,2,0,0,2,1,0,0,51.0,5100000
Suzuki,Cultus,Auto Gear Shift,2018,6,1000,Automatic,Petrol,109582,Faisalabad,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,genuine,2,0,0,2,1,0,0,28.65,2865000
Suzuki,Mehran,VXR,2009,15,800,Manual,Petrol,188050,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,5.45,545000
Hyundai,Elantra,GLS 2.0,2023,1,2000,Automatic,Petrol,4984,Rawalpindi,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,putty,genuine,genuine,touchup_no_putty,2,1,0,3,1,0,0,65.9,6590000
Toyota,Yaris,ATIV 1.3 CVT,2021,3,1300,Automatic,Petrol,37619,Lahore,putty,genuine,genuine,putty,genuine,genuine,putty,putty,genuine,genuine,genuine,0,4,0,4,1,0,0,35.2,3520000
Suzuki,Bolan,VX Euro II,2023,1,800,Manual,Petrol,26978,Karachi,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,3,0,0,3,1,0,0,13.1,1310000
Toyota,Hilux,Revo Rocco,2024,0,2800,Automatic,Diesel,7294,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,touchup_no_putty,3,0,0,3,1,0,0,158.3,15830000
Honda,City,Aspire 1.5 Prosmatec,2015,9,1500,Automatic,Petrol,138967,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,22.95,2295000
KIA,Picanto,Automatic,2024,0,1000,Automatic,Petrol,7867,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,genuine,2,0,0,2,1,0,0,35.1,3510000
Honda,BR-V,i-VTEC S,2024,0,1500,Automatic,Petrol,4966,Islamabad,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,3,0,0,3,1,0,0,45.2,4520000
Toyota,Fortuner,Sigma 4 2.8 Diesel,2018,6,2800,Automatic,Diesel,72188,Sialkot,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,2,0,0,2,1,0,0,145.45,14545000
Honda,Civic,1.8 i-VTEC Oriel (X),2019,5,1800,Automatic,Petrol,70516,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,44.2,4420000
Changan,Alsvin,1.5 Lumiere DCT,2022,2,1500,Automatic,Petrol,33385,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,40.05,4005000
Toyota,Corolla,GLi 1.3,2018,6,1300,Manual,Petrol,75387,Lahore,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,3,0,0,3,1,0,0,25.8,2580000
Changan,Karvaan,Plus,2020,4,1000,Manual,Petrol,73803,Rawalpindi,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,22.85,2285000
Suzuki,Mehran,VXR,2012,12,800,Manual,Petrol,149710,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,5.75,575000
Toyota,Prado,TX 2.7,2015,9,2700,Automatic,Petrol,152793,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,1,0,0,1,1,0,0,161.1,16110000
Toyota,Vitz,F 1.0,2012,12,1000,Automatic,Petrol,155121,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,1,0,0,1,1,0,0,16.65,1665000
Toyota,Prado,TX 2.7,2017,7,2700,Automatic,Petrol,68998,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,189.25,18925000
Honda,City,1.3 i-VTEC,2016,8,1300,Manual,Petrol,114323,Multan,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,1,0,0,1,1,0,0,20.85,2085000
Toyota,Vitz,F 1.0,2020,4,1000,Automatic,Petrol,82186,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,25.0,2500000
KIA,Sportage,AWD,2020,4,2000,Automatic,Petrol,63531,Islamabad,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,3,0,0,3,1,0,0,66.6,6660000
Suzuki,Alto,VXL AGS,2019,5,660,Automatic,Petrol,67713,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,putty,0,1,0,1,1,0,0,23.75,2375000
KIA,Sportage,AWD,2023,1,2000,Automatic,Petrol,18085,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,2,0,0,2,1,0,0,73.85,7385000
Toyota,Fortuner,Sigma 4 2.8 Diesel,2022,2,2800,Automatic,Diesel,45517,Faisalabad,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,3,0,0,3,1,0,0,171.2,17120000
Toyota,Corolla,Altis Grande 1.8,2022,2,1800,Automatic,Petrol,8692,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,68.0,6800000
Honda,Civic,Reborn 1.8 Prosmatec,2011,13,1800,Automatic,Petrol,192589,Multan,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,12.25,1225000
Toyota,Yaris,ATIV X 1.5 CVT,2021,3,1500,Automatic,Petrol,61035,Karachi,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,2,0,0,2,1,0,0,42.7,4270000
KIA,Picanto,Automatic,2020,4,1000,Automatic,Petrol,75054,Rawalpindi,putty,putty,replaced,putty,replaced,putty,genuine,replaced,putty,genuine,replaced,0,5,4,9,0,1,0,9.1,910000
Hyundai,Elantra,GLS 2.0,2022,2,2000,Automatic,Petrol,39229,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,60.15,6015000
Toyota,Prius,1.8 S,2012,12,1800,Automatic,Hybrid,178806,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,25.0,2500000
Suzuki,Mehran,VXR,2007,17,800,Manual,Petrol,242703,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,1,0,0,1,1,0,0,4.15,415000
Toyota,Fortuner,Sigma 4 2.8 Diesel,2023,1,2800,Automatic,Diesel,14191,Lahore,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,touchup_no_putty,genuine,genuine,genuine,3,0,0,3,1,0,0,172.55,17255000
Toyota,Yaris,ATIV X 1.5 CVT,2021,3,1500,Automatic,Petrol,38885,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,48.9,4890000
Suzuki,Bolan,VX Euro II,2019,5,800,Manual,Petrol,55365,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,2,0,0,2,1,0,0,12.55,1255000
Suzuki,Cultus,Auto Gear Shift,2024,0,1000,Automatic,Petrol,726,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,42.85,4285000
KIA,Picanto,Automatic,2022,2,1000,Automatic,Petrol,37089,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,33.2,3320000
Suzuki,Bolan,VX Euro II,2013,11,800,Manual,Petrol,166260,Gujranwala,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,putty,genuine,1,1,0,2,1,0,0,8.4,840000
Toyota,Corolla,GLi 1.3 Automatic,2018,6,1300,Automatic,Petrol,70316,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,1,0,0,1,1,0,0,28.6,2860000
Honda,City,Aspire 1.5 Prosmatec,2020,4,1500,Automatic,Petrol,50430,Sialkot,replaced,genuine,putty,putty,touchup_no_putty,genuine,putty,putty,putty,replaced,replaced,1,5,3,9,1,0,0,16.95,1695000
Suzuki,Mehran,VXR,2016,8,800,Manual,Petrol,114360,Lahore,putty,genuine,putty,replaced,putty,putty,putty,putty,replaced,putty,touchup_no_putty,1,7,2,10,1,0,0,3.8,380000
Hyundai,Sonata,2.5,2022,2,2500,Automatic,Petrol,37297,Faisalabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,92.25,9225000
MG,HS,Exclusive 1.5 Turbo,2020,4,1500,Automatic,Petrol,65965,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,2,0,0,2,1,0,0,52.55,5255000
Suzuki,Alto,VXR,2020,4,660,Manual,Petrol,50655,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,21.35,2135000
Honda,Vezel,Hybrid Z,2018,6,1500,Automatic,Hybrid,66118,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,1,0,0,1,1,0,0,33.15,3315000
Toyota,Prius,1.8 S,2019,5,1800,Automatic,Hybrid,79932,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,40.25,4025000
Suzuki,Wagon R,VXL,2021,3,1000,Manual,Petrol,32494,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,touchup_no_putty,3,0,0,3,1,0,0,28.8,2880000
Honda,City,i-DSI 1.3,2008,16,1300,Manual,Petrol,253595,Lahore,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,2,0,0,2,1,0,0,8.1,810000
Suzuki,Mehran,VXR,2007,17,800,Manual,Petrol,257337,Islamabad,replaced,genuine,putty,genuine,putty,replaced,touchup_no_putty,touchup_no_putty,putty,putty,putty,2,5,2,9,1,0,0,3.8,380000
Suzuki,Cultus,VXL,2020,4,1000,Manual,Petrol,49470,Karachi,putty,putty,replaced,putty,replaced,putty,putty,replaced,replaced,replaced,putty,0,6,5,11,0,1,0,10.45,1045000
Suzuki,Mehran,VXR,2011,13,800,Manual,Petrol,156484,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,5.8,580000
Suzuki,Swift (Old),DLX 1.3,2017,7,1300,Manual,Petrol,97318,Multan,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,1,0,0,1,1,0,0,17.1,1710000
Toyota,Prado,TX 2.7,2018,6,2700,Automatic,Petrol,70239,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,181.95,18195000
Daihatsu,Mira,ES,2015,9,660,Automatic,Petrol,127257,Multan,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,putty,genuine,genuine,genuine,touchup_no_putty,2,1,0,3,1,0,0,15.75,1575000
Honda,City,i-DSI 1.3,2007,17,1300,Manual,Petrol,258487,Sialkot,putty,touchup_no_putty,putty,replaced,replaced,putty,touchup_no_putty,replaced,putty,putty,putty,2,6,3,11,1,0,0,8.0,800000
Suzuki,Wagon R,VXL,2022,2,1000,Manual,Petrol,21177,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,31.9,3190000
Hyundai,Tucson,AWD,2024,0,2000,Automatic,Petrol,6244,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,genuine,2,0,0,2,1,0,0,82.2,8220000
Toyota,Corolla,Altis Grande 1.8,2019,5,1800,Automatic,Petrol,82636,Karachi,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,touchup_no_putty,genuine,genuine,genuine,3,0,0,3,1,0,0,50.7,5070000
Honda,Civic,1.8 i-VTEC Oriel (X),2021,3,1800,Automatic,Petrol,29874,Islamabad,putty,genuine,genuine,genuine,genuine,genuine,genuine,putty,genuine,genuine,genuine,0,2,0,2,1,0,0,47.55,4755000
Honda,Civic,Reborn 1.8 Prosmatec,2012,12,1800,Automatic,Petrol,145076,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,13.4,1340000
Changan,Alsvin,1.5 Lumiere DCT,2023,1,1500,Automatic,Petrol,13903,Rawalpindi,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,3,0,0,3,1,0,0,40.8,4080000
